icd9cm,icd10cm,icd9_description,icd10_description,Pop number,acs,acs_ip_12,herniated_disc,mononeuritis,malignancy,sinusitis,CHF,AF_flutter,syncope_heat,syncope_carotid_sinus,traumatic_brain_injury,prostate_ca,low_back_pain,pop_41,pop_43,breast_cancer,allergy,acute_sinusitis,chronic_sinusitis,pop49,trauma,intraspinal_abcess,pop51,cervical_cancer,prostate_cancer
9593,S6980XA,"Elbow, forearm, and wrist injury",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9594,S6980XA,"Hand, except finger injury",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9595,S6980XA,Finger injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9593,S6990XA,"Elbow, forearm, and wrist injury",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9594,S6990XA,"Hand, except finger injury",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9595,S6990XA,Finger injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9089,S6990XS,Late effect of unspecified injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9063,S7000XS,Late effect of contusion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9063,S7010XS,Late effect of contusion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9062,S70919S,Late effect of superficial injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9062,S70929S,Late effect of superficial injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83510,S71009A,"Open dislocation of hip, unspecified site",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83511,S71009A,Open posterior dislocation of hip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83512,S71009A,Open obturator dislocation of hip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83513,S71009A,Other open anterior dislocation of hip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9061,S71009S,Late effect of open wound of extremities without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9061,S71109S,Late effect of open wound of extremities without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8208,S72009A,Closed fracture of unspecified part of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8209,S72009B,Open fracture of unspecified part of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8209,S72009C,Open fracture of unspecified part of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9053,S72009S,Late effect of fracture of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82000,S72019A,"Closed fracture of intracapsular section of neck of femur, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82010,S72019B,"Open fracture of intracapsular section of neck of femur, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82010,S72019C,"Open fracture of intracapsular section of neck of femur, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82001,S72023A,Closed fracture of epiphysis (separation) (upper) of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82011,S72023B,Open fracture of epiphysis (separation) (upper) of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82011,S72023C,Open fracture of epiphysis (separation) (upper) of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82001,S72026A,Closed fracture of epiphysis (separation) (upper) of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82011,S72026B,Open fracture of epiphysis (separation) (upper) of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82011,S72026C,Open fracture of epiphysis (separation) (upper) of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82002,S72033A,Closed fracture of midcervical section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82012,S72033B,Open fracture of midcervical section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82012,S72033C,Open fracture of midcervical section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82002,S72036A,Closed fracture of midcervical section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82012,S72036B,Open fracture of midcervical section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82012,S72036C,Open fracture of midcervical section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82003,S72043A,Closed fracture of base of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82013,S72043B,Open fracture of base of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82013,S72043C,Open fracture of base of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82003,S72046A,Closed fracture of base of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82013,S72046B,Open fracture of base of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82013,S72046C,Open fracture of base of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82009,S72099A,Other closed transcervical fracture of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82019,S72099B,Other open transcervical fracture of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82019,S72099C,Other open transcervical fracture of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82020,S72109A,Closed fracture of trochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82030,S72109B,"Open fracture of trochanteric section of neck of femur, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82030,S72109C,"Open fracture of trochanteric section of neck of femur, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82021,S72143A,Closed fracture of intertrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82031,S72143B,Open fracture of intertrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82031,S72143C,Open fracture of intertrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82021,S72146A,Closed fracture of intertrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82031,S72146B,Open fracture of intertrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82031,S72146C,Open fracture of intertrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82022,S7223XA,Closed fracture of subtrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82032,S7223XB,Open fracture of subtrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82032,S7223XC,Open fracture of subtrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82022,S7226XA,Closed fracture of subtrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82032,S7226XB,Open fracture of subtrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82032,S7226XC,Open fracture of subtrochanteric section of neck of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82101,S72309A,Closed fracture of shaft of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82111,S72309B,Open fracture of shaft of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82111,S72309C,Open fracture of shaft of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82120,S72409A,"Closed fracture of lower end of femur, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82130,S72409B,"Open fracture of lower end of femur, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82130,S72409C,"Open fracture of lower end of femur, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82121,S72413A,"Closed fracture of condyle, femoral",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82131,S72413B,"Open fracture of condyle, femoral",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82131,S72413C,"Open fracture of condyle, femoral",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82121,S72416A,"Closed fracture of condyle, femoral",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82131,S72416B,"Open fracture of condyle, femoral",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82131,S72416C,"Open fracture of condyle, femoral",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82122,S72443A,"Closed fracture of epiphysis, lower (separation) of femur",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82132,S72443B,Open fracture of epiphysis. Lower (separation) of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82132,S72443C,Open fracture of epiphysis. Lower (separation) of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82122,S72446A,"Closed fracture of epiphysis, lower (separation) of femur",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82132,S72446B,Open fracture of epiphysis. Lower (separation) of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82132,S72446C,Open fracture of epiphysis. Lower (separation) of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82123,S72453A,Closed supracondylar fracture of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82133,S72453B,Open supracondylar fracture of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82133,S72453C,Open supracondylar fracture of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82123,S72456A,Closed supracondylar fracture of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82133,S72456B,Open supracondylar fracture of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82133,S72456C,Open supracondylar fracture of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82129,S72499A,Other closed fracture of lower end of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82139,S72499B,Other open fracture of lower end of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82139,S72499C,Other open fracture of lower end of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82100,S7290XA,Closed fracture of unspecified part of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82110,S7290XB,Open fracture of unspecified part of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82110,S7290XC,Open fracture of unspecified part of femur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83500,S73006A,"Closed dislocation of hip, unspecified site",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83510,S73006A,"Open dislocation of hip, unspecified site",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9056,S73006S,Late effect of dislocation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83501,S73016A,Closed posterior dislocation of hip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83511,S73016A,Open posterior dislocation of hip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83502,S73026A,Closed obturator dislocation of hip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83512,S73026A,Open obturator dislocation of hip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83503,S73036A,Other closed anterior dislocation of hip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83513,S73036A,Other open anterior dislocation of hip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9057,S73109S,Late effect of sprain and strain without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9075,S7490XS,Late effect of injury to peripheral nerve of pelvic girdle and lower limb,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9079,S7490XS,Late effect of injury to other and unspecified nerve,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9083,S75909S,"Late effect of injury to blood vessel of head, neck, and extremities",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9057,S76919S,Late effect of sprain and strain without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9064,S7700XS,Late effect of crushing,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9064,S7710XS,Late effect of crushing,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9290,S7720XA,"Crushing injury of multiple sites, not elsewhere classified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9299,S7720XA,Crushing injury of unspecified site,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9059,S78019S,Late effect of traumatic amputation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9054,S79009S,Late effect of fracture of lower extremities,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9596,S79819A,Hip and thigh injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9596,S79829A,Hip and thigh injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9596,S79919A,Hip and thigh injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9089,S79919S,Late effect of unspecified injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9596,S79929A,Hip and thigh injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9089,S79929S,Late effect of unspecified injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9063,S8000XS,Late effect of contusion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9063,S8010XS,Late effect of contusion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9062,S80919S,Late effect of superficial injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9062,S80929S,Late effect of superficial injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8364,S81009A,"Dislocation of patella, open",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83660,S81009A,"Dislocation of knee, unspecified, open",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83661,S81009A,"Anterior dislocation of tibia, proximal end, open",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83662,S81009A,"Posterior dislocation of tibia, proximal end, open",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83663,S81009A,"Medial dislocation of tibia, proximal end, open",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83664,S81009A,"Lateral dislocation of tibia, proximal end, open",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83669,S81009A,"Other dislocation of knee, open",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9061,S81009S,Late effect of open wound of extremities without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9061,S81809S,Late effect of open wound of extremities without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8220,S82009A,Closed fracture of patella,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8221,S82009B,Open fracture of patella,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8221,S82009C,Open fracture of patella,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9054,S82009S,Late effect of fracture of lower extremities,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82302,S82101A,Closed fracture of upper end of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82312,S82101B,Open fracture of upper end of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82302,S82102A,Closed fracture of upper end of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82312,S82102B,Open fracture of upper end of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82300,S82109A,Closed fracture of upper end of tibia alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82310,S82109B,Open fracture of upper end of tibia alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82310,S82109C,Open fracture of upper end of tibia alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82342,S82161A,"Torus fracture, fibula with tibia",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82342,S82162A,"Torus fracture, fibula with tibia",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82340,S82169A,"Torus fracture, tibia alone",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82322,S82201A,Closed fracture of shaft of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82380,S82201A,Closed fracture of unspecified part of tibia alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82382,S82201A,Closed fracture of unspecified part of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82332,S82201B,Open fracture of shaft of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82390,S82201B,Open fracture of unspecified part of tibia alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82392,S82201B,Open fracture of unspecified part of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82390,S82201C,Open fracture of unspecified part of tibia alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82322,S82202A,Closed fracture of shaft of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82382,S82202A,Closed fracture of unspecified part of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82332,S82202B,Open fracture of shaft of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82392,S82202B,Open fracture of unspecified part of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82320,S82209A,Closed fracture of shaft of tibia alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82330,S82209B,Open fracture of shaft of tibia alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82330,S82209C,Open fracture of shaft of tibia alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82342,S82311A,"Torus fracture, fibula with tibia",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82342,S82312A,"Torus fracture, fibula with tibia",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82340,S82319A,"Torus fracture, tibia alone",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82322,S82401A,Closed fracture of shaft of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82381,S82401A,Closed fracture of unspecified part of fibula alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82382,S82401A,Closed fracture of unspecified part of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82332,S82401B,Open fracture of shaft of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82391,S82401B,Open fracture of unspecified part of fibula alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82392,S82401B,Open fracture of unspecified part of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82391,S82401C,Open fracture of unspecified part of fibula alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82322,S82402A,Closed fracture of shaft of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82382,S82402A,Closed fracture of unspecified part of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82332,S82402B,Open fracture of shaft of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82392,S82402B,Open fracture of unspecified part of fibula with tibia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82321,S82409A,Closed fracture of shaft of fibula alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82331,S82409B,Open fracture of shaft of fibula alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82331,S82409C,Open fracture of shaft of fibula alone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8240,S8253XA,"Fracture of medial malleolus, closed",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8241,S8253XB,"Fracture of medial malleolus, open",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8241,S8253XC,"Fracture of medial malleolus, open",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8240,S8256XA,"Fracture of medial malleolus, closed",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
